"ADM0_PC","ADM0_ES","ADM1_PC","ADM1_ES","ADM2_PC","ADM2_ES","trimester","avg_d_mbps","avg_u_mbps","avg_d_mbps_winsorized","avg_u_mbps_winsorized","tests","college","clinic","university","school","hospital","avg_d_mbps_change","avg_u_mbps_change"
"CO","Colombia","CO68","Santander","CO68327","Guepsa",4,3.5482,2.9348,3.5482,2.9348,8,0,0,0,5,1,-0.633242028011784,-0.887054049571065
"CO","Colombia","CO68","Santander","CO68344","Hato",1,7.40533333333333,7.39333333333333,7.40533333333333,7.39333333333333,29,0,0,0,11,1,NA,NA
"CO","Colombia","CO68","Santander","CO68344","Hato",4,4.2136,3.4568,4.2136,3.4568,98,0,0,0,11,1,-0.431004681310767,-0.532443642921551
"CO","Colombia","CO68","Santander","CO68368","Jesus Maria",1,8.508,2.789,8.508,2.789,1,0,0,0,5,1,NA,NA
"CO","Colombia","CO68","Santander","CO68368","Jesus Maria",4,7.6704,2.5654,7.6704,2.5654,24,0,0,0,5,1,-0.0984485190409026,-0.0801721046970241
"CO","Colombia","CO68","Santander","CO68370","Jordan",4,2.788,0.878,2.788,0.878,1,0,0,0,1,1,NA,NA
"CO","Colombia","CO68","Santander","CO68377","La Belleza",1,6.2625,6.8635,6.2625,6.8635,58,0,0,0,29,1,NA,NA
"CO","Colombia","CO68","Santander","CO68377","La Belleza",4,3.57205882352941,4.57505882352941,3.57205882352941,4.57505882352941,196,0,0,0,29,1,-0.429611365504286,-0.333421895020119
"CO","Colombia","CO68","Santander","CO68385","Landazuri",1,9.661,5.65442857142857,9.661,5.65442857142857,55,0,0,0,21,2,NA,NA
"CO","Colombia","CO68","Santander","CO68385","Landazuri",4,10.4109473684211,3.334,10.4109473684211,3.334,125,0,0,0,21,2,0.0776262673037007,-0.41037366413178
"CO","Colombia","CO68","Santander","CO68397","La Paz",1,12.7124,4.1908,12.7124,4.1908,64,0,0,0,2,1,NA,NA
"CO","Colombia","CO68","Santander","CO68397","La Paz",4,10.9049166666667,7.58433333333333,10.9049166666667,7.58433333333333,116,0,0,0,2,1,-0.142182698257869,0.809757882345455
"CO","Colombia","CO68","Santander","CO68406","Lebrija",1,5.85414754098361,3.36283606557377,5.85414754098361,3.36283606557377,543,0,0,0,2,1,NA,NA
"CO","Colombia","CO68","Santander","CO68406","Lebrija",4,7.46740909090909,3.74633333333333,7.46740909090909,3.74633333333333,1545,0,0,0,2,1,0.275575826989565,0.114039834318873
"CO","Colombia","CO68","Santander","CO68418","Los Santos",1,8.17183333333333,4.91644871794872,8.17183333333333,4.91644871794872,331,0,0,0,2,1,NA,NA
"CO","Colombia","CO68","Santander","CO68418","Los Santos",4,8.4389587628866,5.9219381443299,8.4389587628866,5.9219381443299,613,0,0,0,2,1,0.0326885557569616,0.204515389880991
"CO","Colombia","CO68","Santander","CO68425","Macaravita",4,20.153,20.809,20.153,20.809,4,0,0,0,14,1,NA,NA
"CO","Colombia","CO68","Santander","CO68432","Malaga",1,15.9798888888889,16.6904444444444,10.7372577777778,7.66958,123,1,0,2,20,0,NA,NA
"CO","Colombia","CO68","Santander","CO68432","Malaga",4,2.30738461538462,3.04823076923077,2.30738461538462,3.04823076923077,379,1,0,2,20,0,-0.78510485049916,-0.602555711104028
"CO","Colombia","CO68","Santander","CO68444","Matanza",1,10.5593333333333,8.63244444444444,10.5593333333333,8.63244444444444,305,0,0,0,2,1,NA,NA
"CO","Colombia","CO68","Santander","CO68444","Matanza",4,12.6867142857143,7.81014285714286,12.6867142857143,7.81014285714286,161,0,0,0,2,1,0.201469248599749,-0.0952570957848206
"CO","Colombia","CO68","Santander","CO68464","Mogotes",1,9.1925,11.9687857142857,9.1925,11.9687857142857,43,0,0,0,0,0,NA,NA
"CO","Colombia","CO68","Santander","CO68464","Mogotes",4,7.01586956521739,4.69208695652174,7.01586956521739,4.69208695652174,190,0,0,0,0,0,-0.236783294509938,-0.607973016767996
"CO","Colombia","CO68","Santander","CO68468","Molagavita",1,2.491,4.07,2.491,4.07,6,0,0,0,15,2,NA,NA
"CO","Colombia","CO68","Santander","CO68468","Molagavita",4,2.125,2.5755,2.125,2.5755,11,0,0,0,15,2,-0.146928944199117,-0.367199017199017
"CO","Colombia","CO68","Santander","CO68498","Ocamonte",1,6.34583333333333,4.4255,6.34583333333333,4.4255,69,0,0,0,1,0,NA,NA
"CO","Colombia","CO68","Santander","CO68498","Ocamonte",4,2.09571428571429,1.37057142857143,2.09571428571429,1.37057142857143,144,0,0,0,1,0,-0.669749554450802,-0.690301338024759
"CO","Colombia","CO68","Santander","CO68500","Oiba",1,5.602,3.23867741935484,5.602,3.23867741935484,260,0,0,0,14,1,NA,NA
"CO","Colombia","CO68","Santander","CO68500","Oiba",4,9.18188,7.84456,9.18188,7.84456,251,0,0,0,14,1,0.639036058550518,1.42214922459387
"CO","Colombia","CO68","Santander","CO68502","Onzaga",1,4.191,3.1,4.191,3.1,74,0,0,0,1,0,NA,NA
"CO","Colombia","CO68","Santander","CO68502","Onzaga",4,3.8344,3.2044,3.8344,3.2044,139,0,0,0,1,0,-0.085087091386304,0.0336774193548388
"CO","Colombia","CO68","Santander","CO68522","Palmar",1,11.4826,14.8258,11.4826,14.8258,34,0,0,0,3,2,NA,NA
"CO","Colombia","CO68","Santander","CO68522","Palmar",4,9.18866666666667,9.03133333333333,9.18866666666667,9.03133333333333,20,0,0,0,3,2,-0.199774731622919,-0.390836694590961
"CO","Colombia","CO68","Santander","CO68524","Palmas del Socorro",1,4.01675,2.715125,4.01675,2.715125,40,0,0,0,1,1,NA,NA
"CO","Colombia","CO68","Santander","CO68524","Palmas del Socorro",4,3.207,2.02671428571429,3.207,2.02671428571429,114,0,0,0,1,1,-0.201593327939254,-0.253546600722145
"CO","Colombia","CO68","Santander","CO68533","Paramo",1,5.317,4.735,5.317,4.735,76,0,0,0,1,1,NA,NA
"CO","Colombia","CO68","Santander","CO68533","Paramo",4,7.3565,2.9422,7.3565,2.9422,354,0,0,0,1,1,0.383580966710551,-0.378627243928194
"CO","Colombia","CO68","Santander","CO68547","Piedecuesta",1,17.0068516746411,11.2181722488038,16.664896076555,10.8268654545455,9295,1,0,1,11,3,NA,NA
"CO","Colombia","CO68","Santander","CO68547","Piedecuesta",4,14.4907073170732,9.32514634146341,14.2078738211382,8.90918739837398,15652,1,0,1,11,3,-0.147436998354491,-0.177122184091276
"CO","Colombia","CO68","Santander","CO68549","Pinchote",1,6.439,4.10238461538462,6.439,4.10238461538462,338,0,0,0,2,0,NA,NA
"CO","Colombia","CO68","Santander","CO68549","Pinchote",4,5.81242105263158,5.04857894736842,5.81242105263158,4.91484789473684,677,0,0,0,2,0,-0.0973099778487997,0.198046588880369
"CO","Colombia","CO68","Santander","CO68572","Puente Nacional",1,13.1428235294118,7.77976470588235,13.1428235294118,6.93760117647059,243,2,0,0,37,1,NA,NA
"CO","Colombia","CO68","Santander","CO68572","Puente Nacional",4,9.44403571428571,4.73464285714286,9.44403571428571,4.73464285714286,386,2,0,0,37,1,-0.281430227443037,-0.317538910538593
"CO","Colombia","CO68","Santander","CO68573","Puerto Parra",1,16.4105,3.923,16.4105,3.923,5,0,0,0,3,0,NA,NA
"CO","Colombia","CO68","Santander","CO68573","Puerto Parra",4,17.0183,14.8197,17.0183,14.097722,65,0,0,0,3,0,0.0370372627281315,2.5936074432832
"CO","Colombia","CO68","Santander","CO68575","Puerto Wilches",1,8.07925,4.24495833333333,8.07925,4.24495833333333,611,0,0,0,4,1,NA,NA
"CO","Colombia","CO68","Santander","CO68575","Puerto Wilches",4,5.70377777777778,2.59622222222222,5.70377777777778,2.59622222222222,449,0,0,0,4,1,-0.294021378497041,-0.388398655921894
"CO","Colombia","CO68","Santander","CO68615","Rionegro",1,7.97682142857143,5.7275,7.97682142857143,5.7275,167,0,0,0,2,0,NA,NA
"CO","Colombia","CO68","Santander","CO68615","Rionegro",4,7.56368965517241,6.03641379310345,7.56368965517241,6.00280068965517,202,0,0,0,2,0,-0.0517915283798702,0.048066466984753
"CO","Colombia","CO68","Santander","CO68655","Sabana de Torres",1,10.9724418604651,6.75144186046512,10.6236586046512,5.9588888372093,1401,0,0,0,3,1,NA,NA
"CO","Colombia","CO68","Santander","CO68655","Sabana de Torres",4,10.0952765957447,5.05165957446809,10.0952765957447,5.05165957446809,2036,0,0,0,3,1,-0.0497363505897256,-0.15224805958389
"CO","Colombia","CO68","Santander","CO68669","San Andres",1,4.6404,5.695,4.6404,5.695,272,1,0,0,10,1,NA,NA
"CO","Colombia","CO68","Santander","CO68669","San Andres",4,7.51433333333333,4.29066666666667,7.51433333333333,4.29066666666667,303,1,0,0,10,1,0.619328793494814,-0.246590576529119
"CO","Colombia","CO68","Santander","CO68673","San Benito",1,2.5,3.4934,2.5,3.4934,5,0,0,0,1,1,NA,NA
"CO","Colombia","CO68","Santander","CO68673","San Benito",4,36.081,3.18433333333333,36.081,3.18433333333333,3,0,0,0,1,1,13.4324,-0.0884715940535487
"CO","Colombia","CO68","Santander","CO68679","San Gil",1,5.49480263157895,3.56944736842105,5.49480263157895,3.56944736842105,3110,1,2,3,16,3,NA,NA
"CO","Colombia","CO68","Santander","CO68679","San Gil",4,6.02530693069307,4.91666336633663,6.02530693069307,4.91461603960396,6035,1,2,3,16,3,0.0965465613023628,0.376856283996126
"CO","Colombia","CO68","Santander","CO68682","San Joaquin",1,3.77866666666667,2.08833333333333,3.77866666666667,2.08833333333333,17,0,0,0,0,0,NA,NA
"CO","Colombia","CO68","Santander","CO68682","San Joaquin",4,5.585,4.3615,5.585,4.3615,32,0,0,0,0,0,0.4780345800988,1.08850758180367
"CO","Colombia","CO68","Santander","CO68684","San Jose de Miranda",1,1.108,1.58666666666667,1.108,1.58666666666667,6,0,0,0,6,1,NA,NA
"CO","Colombia","CO68","Santander","CO68684","San Jose de Miranda",4,4.2032,3.2467,4.2032,3.2467,110,0,0,0,6,1,2.79350180505415,1.04623949579832
"CO","Colombia","CO68","Santander","CO68686","San Miguel",1,2.854,2.931,2.854,2.931,6,0,0,0,14,1,NA,NA
"CO","Colombia","CO68","Santander","CO68686","San Miguel",4,34.124,30.958,34.124,30.958,4,0,0,0,14,1,10.9565522074282,9.56226543841692
"CO","Colombia","CO68","Santander","CO68689","San Vicente de Chucuri",1,3.63146031746032,2.47544444444444,3.63146031746032,2.47544444444444,836,0,0,0,29,5,NA,NA
"CO","Colombia","CO68","Santander","CO68689","San Vicente de Chucuri",4,4.19098412698413,2.76557142857143,4.19098412698413,2.76557142857143,706,0,0,0,29,5,0.154076806741789,0.117201977518868
"CO","Colombia","CO68","Santander","CO68705","Santa Barbara",4,1.663,1.22566666666667,1.663,1.22566666666667,10,0,0,0,13,1,NA,NA
"CO","Colombia","CO68","Santander","CO68720","Santa Helena del Opon",1,10.043,7.5825,10.043,7.5825,3,0,0,0,0,0,NA,NA
"CO","Colombia","CO68","Santander","CO68720","Santa Helena del Opon",4,20.225,25.043,20.225,25.043,2,0,0,0,0,0,1.01384048591058,2.30273656445763
"CO","Colombia","CO68","Santander","CO68745","Simacota",1,9.72709523809524,7.34680952380952,9.72709523809524,7.34680952380952,296,0,0,0,3,3,NA,NA
"CO","Colombia","CO68","Santander","CO68745","Simacota",4,6.90418181818182,5.78781818181818,6.90418181818182,5.78781818181818,390,0,0,0,3,3,-0.290211347870611,-0.212199776915267
"CO","Colombia","CO68","Santander","CO68755","Socorro",1,5.55594594594595,3.41640540540541,5.55594594594595,3.41640540540541,1441,0,2,1,3,1,NA,NA
"CO","Colombia","CO68","Santander","CO68755","Socorro",4,5.21230508474576,2.67579661016949,5.21230508474576,2.67579661016949,2552,0,2,1,3,1,-0.061851008728933,-0.216780126288329
"CO","Colombia","CO68","Santander","CO68770","Suaita",1,5.51792307692308,3.74707692307692,5.51792307692308,3.74707692307692,298,0,0,0,3,2,NA,NA
"CO","Colombia","CO68","Santander","CO68770","Suaita",4,5.67547058823529,4.84152941176471,5.67547058823529,4.84152941176471,412,0,0,0,3,2,0.0285519586112226,0.292081670901239
"CO","Colombia","CO68","Santander","CO68773","Sucre",1,13.7923333333333,10.0605,13.7923333333333,10.0605,13,0,0,0,32,3,NA,NA
"CO","Colombia","CO68","Santander","CO68773","Sucre",4,8.02558333333333,5.79391666666667,8.02558333333333,5.79391666666667,97,0,0,0,32,3,-0.418112719626846,-0.42409257326508
"CO","Colombia","CO68","Santander","CO68780","Surata",1,6.952,1.4785,6.952,1.4785,16,0,0,0,3,2,NA,NA
"CO","Colombia","CO68","Santander","CO68780","Surata",4,9.77325,7.76625,9.77325,7.76625,68,0,0,0,3,2,0.405818469505179,4.25278998985458
"CO","Colombia","CO68","Santander","CO68820","Tona",1,5.682,2.1242,5.682,2.1242,23,0,1,0,3,0,NA,NA
"CO","Colombia","CO68","Santander","CO68820","Tona",4,12.1321666666667,6.40375,12.1321666666667,6.40375,38,0,1,0,3,0,1.1351930071571,2.01466434422371
"CO","Colombia","CO68","Santander","CO68855","Valle de San Jose",1,10.12625,8.08908333333333,10.12625,8.08908333333333,52,0,0,0,12,1,NA,NA
"CO","Colombia","CO68","Santander","CO68855","Valle de San Jose",4,3.5370625,2.362375,3.5370625,2.362375,310,0,0,0,12,1,-0.650703616837427,-0.707955165912907
"CO","Colombia","CO68","Santander","CO68861","Velez",1,7.84108333333333,7.465625,7.84108333333333,7.465625,300,2,1,1,19,1,NA,NA
"CO","Colombia","CO68","Santander","CO68861","Velez",4,4.43271428571429,4.9395,4.43271428571429,4.9395,503,2,1,1,19,1,-0.434680885628352,-0.33836751778987
"CO","Colombia","CO68","Santander","CO68867","Vetas",1,1.303,0.610333333333333,1.303,0.610333333333333,4,0,0,0,1,1,NA,NA
"CO","Colombia","CO68","Santander","CO68867","Vetas",4,2.226,0.751,2.226,0.751,2,0,0,0,1,1,0.708365310821182,0.230475150191152
"CO","Colombia","CO68","Santander","CO68872","Villanueva",1,8.4008947368421,8.17647368421053,8.4008947368421,8.17647368421053,230,2,0,0,9,1,NA,NA
